189_richard_karp|AN AMOUNT EQUAL TO THAT CONSTANT
189_sergey_levine|THINGS THAT ARE FLEXIBLE THINGS THAT IF YOU PICK THEM UP THE WRONG WAY THEY'LL FALL UPSIDE DOWN AND THE CONTENTS WILL SPILL OUT SO THERE'SALL THESE LITTLE DETAILS THAT COME UP
189_sheldon_solomon|HE ARGUED IF SOME ONE TAKES YOUR PROPERTY
189_steven_pressfield|ANDD WHEN THEY ARRIVE IN INDIA
190_ben_goertzel|I WAS IN THE A EY FROM THE POINT OF VIEW OF A OF A SCIENCE FICTION FERND AND I I HAD THE IDEA WAL
190_brian_kernighan|BOTH REALISTIC
190_jitendra_malik|IT DOES NOT TABULARA SALAN
190_peter_singer|HAVE NO BASIS FOR DENYING IT
190_robert_langer|THE ONE THAT MEANS YOU CAN GROW
190_sara_seager|IT'S A DESCRIPTION OF THE NUMBER OF CIVILIZATIONS OUT THERE
190_sheldon_solomon|YOU HAVE THE RIGHT
190_steven_pressfield|HE BECOMES FASCINATED BY
191_david_patterson|WOULD YOU SEE THAT GOING
191_dileep_george|AM DO THE
191_ian_hutchinson|O CONFINE THE PLACE
191_jitendra_malik|SO AT THE AGE OF SIXTEEN
191_manolis_kellis|AS THE BEAUIF SIGNS TO DAY
191_peter_singer|AND IF IT'S TRUE THEN I WOULD NOT WANT TO ELIMINATE SUFFERING COMPLETELY
191_robert_langer|THAT TISSUE AND DO VARIOUS KINDS OF EXPERIMENTS AND TERMS OFFAR IN TERMS OF DRUGS AND SO ON
191_sergey_levine|SOLVING THE GENERAL PROBLEM OF RUBOTICS
191_steven_pressfield|THE GIMNOSOPISTS THE FAKIRS THE NAKED WISEMEN THE THE YOGES
192_dileep_george|DE DU DE NURONCE ARM
192_françois_chollet|YEO I SUPPOSE THERE'S A FEAR OF BEING WRONG IF IF YOU WANT TO IF YOU WANT TO ORGANIZE YOUR IDEAS BY
192_grant_sanderson|AND WHEN YOU LOOK INTO THE ANALYTICS OF
192_manolis_kellis|IT'S NOT OW KNOWLEDGE IS FIXED
192_matt_botvinick|I HAVE ALWAYS BEEN MUCH MORE INSPIRED IN AND MY SENSE OF WONDER COMES FROM
192_peter_singer|BUT THE FOCUSIS AN AN THE ABSOLUTE NOT TO BE COLD NOT TO BE HUNGRY
192_sheldon_solomon|THERE APT TO ESCALATE RETALIATORY BEHAVIOR THUS CREATING WHAT LAW CALLD TO STATE O WAR
193_brian_kernighan|A THAT TO ADMITS I WORKE TE GUGO FOR WHILE'N
193_dileep_george|FUS TO FIND THE EDGES
193_ian_hutchinson|USING MAGNETIC FIELDS WITH THE ULTIMATE OBJECTIVE OF RELEASING FUSIAN ENERGY ON EARTH
193_kate_darling|DO I PROTECT MYSELF
193_matt_botvinick|OT FROM THE DISTANT
193_richard_karp|IN IN SUCH A WAY THAT YOU SUBTRACT THE SAME CONSTANT FROM ALL THE ELEMENTS OF THAT ROWER COLUMN
193_robert_langer|A'S AMAZING O KASO A YE SKIN
193_russ_tedrake|IS THAT JUST EVOLUTION CONSTANTLY JEST
193_sergey_levine|GENERAL INTELLIGENCE
193_sheldon_solomon|SO HE SAID IN ORDER TO AVOID A STATE O WAR PEOPLE RELUCTANTLY GIVE UP THEIR FREEDOM
194_ben_goertzel|WHY DIDN'T ALL RING TRUE TO ME A LOT IF IT DID AN BUT I COULD SEE LIKE THEIR SMART PEOPLE
194_françois_chollet|HOW DO YOU KNOW WHAT YOU THINK ABOUT SOMETHING IF SHE IF YOU DON'T WRITE IT DOWN
194_ian_hutchinson|YOU KNOW GENERATING ELECTRICITY WITH IT AND POWERING
194_jitendra_malik|AT THE AGE OF SIXTEEN THERE ALDERDY VISUAL GENIUSES
194_manolis_kellis|THE EXPECTATION THAT WERE GOING T BE WRONG
194_richard_karp|A WHILE MAINTAINING THE PROPERTY
194_robert_langer|WHAT ELSE
194_sara_seager|CAME I T THE START OF THAT WHOLE FIELD
194_sergey_levine|IS KIND OF HUMAN LEVEL CAPABILITY OF
194_sheldon_solomon|IN EXCHANGE FOR SECURITY
194_steven_pressfield|EVEN THOUGH THEY DO NOTHING BECAUSE THEY ARE INSIDE THEIR OWN
195_david_eagleman|AN OPEN HEADED SURGERY IS A BIG DEAL NARROW SURGEONS DON'T WANT TO DO IT
195_dileep_george|IT IT CONVERGES ON THE EDGE HYPORTHIS'S FIRST
195_ian_hutchinson|OUR SOCIETY WITH
195_kate_darling|BECAUSE THAT CHANGES CERTAIN CONTROLLED DECISIONS THAT YOU MAKE SO IF YOUR LIFE MATTERS MORE THAN OTHER HUMAN BEINGS
195_russ_tedrake|IS THAT A OR MAY BE THE PHYSICS OF OUR WORLD COMPLETELY LIKE
195_steven_pressfield|YOU KNOW ALL DAY LONG
196_brian_kernighan|AT THE EARLY UNUCH SDAYES FORESAW O THREADS AND MASSIVELY PARALLEL COMPUTATION
196_david_patterson|Y THIS LOOKS GREAT WE SHOULD USE THIS ONE
196_françois_chollet|WAY OF FOCET ORGANIZING YOUR THOUGHTS
196_grant_sanderson|AS MORE CONCRETE EXAMPLE LIKE MY PROCESS WITH
196_joscha_bach|IT ANTAR SILLY
196_kate_darling|THEN YOU WOULD BE MORE LIKELY TO SOAR OF OUT YOUR CURRENT LANE
196_richard_karp|ALL THE ELEMENTS ARE NOT NEGATIVE
196_russ_tedrake|LIKE A EVLUTION APPLIED NOT ONLY TO ANIMALS BUT JUST THE ENTIRETY OF IT SOMEHOW
196_sara_seager|TO KIND OF ESTIMATING AND THERE'S NO REAL ESTIMATE OR A PREDICTION OF HOW MANY CIVILIZATIONS ARE OUT THERE BUT IT'STHE WAY TO FRAME THE QUESTION AND SHOW YOU EACH TERM THAT'S INVOLVED
196_sergey_levine|THE NEEDS
197_ben_goertzel|PROBABLY MIDDLE SCHOOL THAT THEN I STARTED TO THINK WHILE THIS THIS IS SOMETHING THAT
197_brian_kernighan|FOR A LONG TIME PROCESSORS GOT FASTER
197_david_patterson|JANUARY TWO THOUSAND FIFTEEN N THE ONE THAT WAS JUST LEST DECEMBER IN IT YOU NOWIT HAD FIFTY PEOPLE AT IT AND THE LEST ONE LAST DECEMBER HAD AN
197_françois_chollet|AND ONCE YOU'VE DRAWN IT THEN YOU CAN START A A ACTUALLY VOICING YOUR THOUGHTS
197_ian_hutchinson|AM THERE THOSE WALLS MUST BE KEPT AWAY FROM THE PLASMO CAUSE OTHERWISE THEY BE MELTED OR THE PLASMOD MUST BE KEPT AWAY FROM THEM INSIDE
197_jitendra_malik|MOST OF IT HAS PROBABLY BEEN ACHIEVED BY AGE TWO
197_karl_friston|THE ATHS AND THE COUNKLASS AND THE JOMETRY
197_peter_singer|EVEN IF I WERE IN THE SAME CIRCUMSTANCES AS THOSE
197_robert_langer|MIGHT BE ANOTHER WAY AND IT INCREASES THE LIKELIHOOD THAT E'LL GET ACCEPTED IF YOU USE THE PATIENTS ONSELVES YES
197_russ_tedrake|DRIVES TO EFFICIENCY LIKE NATURE LIKES EFFICIENCY
197_sheldon_solomon|I'T SO NOW HERE'S THE UCA SEE ALRERTY THING UH RIGHT SO
198_david_eagleman|SO THAT I CANTEXT FASTER YOU KNOW TWENTY PER CENT FASTER SO I THINK IT'S
198_grant_sanderson|AS LIKE THIS AGENT MAES BOTDLING THING WHERE YOU
198_karl_friston|TOO PLAN
198_kate_darling|A THEY DON'T EVER SWERVE
198_matt_botvinick|ARE YOU ALSO
198_richard_karp|WHAT YOU HAVE TO DO IS SIR
198_robert_langer|AND THEN FINALLY THERE'S A MUNA SUPPRESSIVE DRUGS WHICH YOU KNOW WELL SUPPRESS THE MEAN RESPONSE THAT'S RIGHT NOW WHAT'S DONE SAFE FOR A LIVER TRANSPLANT
199_david_eagleman|I HOW ABOUT
199_dileep_george|WHICH LAYR IS ENCORDING ARE THE EDGES
199_françois_chollet|UT IN IS ITS A KIND OF FLOWER I GUESS
199_jitendra_malik|SO THEN AT EIGHT SIXTEEN WHEN THEY GO INTO DRIVE A ED
199_matt_botvinick|LIKE ALIS FOR ME
199_peter_singer|UNDER THE NATSI REGIME HAD HAD
199_richard_karp|SMALL MOVES WHICH WILL DECREASE THE TOTAL COST
199_sara_seager|BY MORE TRADITIONAL ASTRONOMY MEANS
200_ben_goertzel|IF HOFF STEAD IT WAS RIGHT
200_david_eagleman|THE BRAIN IS  THE PERSON IS NEVER THE SAME AFTER YOU OPEN UP THEIR SKULL NOW WHETHER NOT THAT'S TRUE OR WHATEVER WHO CARES BUT
200_jitendra_malik|HEY ARE NOT LEARNING AFRESH THE VISUAL VOT
200_kate_darling|DIYOUT YOUT  YOU HAVE A HOPE THAT DAM
200_robert_langer|WILL WE ONE DAY BE ABLE TO REGENERATE ANY ORGAN OR PART OF THE OF THE HUMAN BODY
200_russ_tedrake|MEAN THERE ARE EXPERIMENTS
200_sara_seager|WE'RE LOOKING AT STARS LOOKING FOR PLANETS LOOKING FOR ROCKY PLANETS LOOKING FOR PLANETS THAT ARE THE RIGHT TEMPERATURE FOR LIFE
200_sheldon_solomon|AND IN NATURE THERE IS NO PRIVATE PROPERTY
200_steven_pressfield|WHAT IS A IN YOUR SENSE
201_david_patterson|FAMILIAR HOW DIFFICULT THIS KIND OF TRANSITION WOULD
201_joscha_bach|SO IF YOU BUILD A SYSTEM ANY KIND OF
201_karl_friston|PLANNING AND AM MOVING IN A PURPOSEFUL WAY WHERE IT COUNTENANCES THE FUTURE WHEREAS YOU MIGHT AN ANT AN
201_manolis_kellis|AND I THINK THAT'S WHATSROF
201_matt_botvinick|DISCUSSIONS OF ARTIFICIAL INTELLIGENCE TO BE
201_steven_pressfield|THE NATURE OF THAT CONFLICT WHAT CAN WE LEARN ABOUT SOCIETY AND HUMAN NATURE FROM THAT CONFLICT
202_david_patterson|HOW MUCH CHALLENGES THIS KIND OF TRANSITION WOULD ENTAIL
202_dileep_george|IT'S A TRIANGLE OU BUT IN THTHE CORNERS OF THE ONLY THE CORNERS OF THE TRANGLE ARE SHOWN IN THE STIMULE
202_grant_sanderson|ND THEN I PLAYED A BUNCH
202_ian_hutchinson|THE DENSITY
202_joscha_bach|EL AUTOMATON
202_karl_friston|YOU MIGHT THINK A LANCE NOT QUITE AS UNCONSCIOUS AS
202_richard_karp|SIMPLE AS IT TOUNDS
202_sergey_levine|SO KIND OF KIND OF DEALS WITH OUR WORLD
202_sheldon_solomon|YOU IF THERE'S ANYTHING THAT YOU OWN IT'S YOUR BODY
202_steven_pressfield|THAT IS ONE OF THE HOTTEST
203_brian_kernighan|AND UM
203_david_eagleman|ORTH TRYING AND IN THE SAME THE SAME IS APPLIED WITH BISI A
203_david_patterson|D YOU SEE
203_dileep_george|AND YOU CAN GO
203_grant_sanderson|AH AND THEN I SAW WHAT STORIES THERE WERE TO TELL WITHIN THAT HUM
203_jitendra_malik|THEY ARE COMING IN AS VISUAL GENUS
203_russ_tedrake|ADAPT IN ORDER TO BE MORE EFFICIENT BUT EFFICIENCY ISN'T THE ONLY GOAL OF COURSE UM SOMETIMES IT'S TOO EASY TO
203_sheldon_solomon|AND SURELY YOU HAVE A RIGHT BY NATURE TO STAY ALIVE AND THEN BY EXTENSION
204_david_patterson|COMPANIES LIKE ALIBABA AND AMAZON AND GUGUL A
204_dileep_george|INSIDE THE BRAIN AND LOOK
204_ian_hutchinson|THAN THE DENSITY OF AIR IN THIS ROOM
204_jitendra_malik|AND OF COURSE IN THEIR FUTURE
204_joscha_bach|AD ALLOW TO HE CREATION OF STRUCTUR
204_kate_darling|PROGRAMMABLE THAN WE
204_manolis_kellis|WHERE WOULD YOU GO TO LEARN
204_robert_langer|YOU KNOW SOME MOLECULES THAT MIGHT HELP REGENERATE THE SELLS AND SO I THINK THERERE DIFFERENT POSSIBILITIES WI
204_steven_pressfield|WELL WHEN I WAS WORKING ON THE LINES GATE ABOUT THE SIXDAY WAR
205_matt_botvinick|SCOPE TO AM WHAT HUMANS GO THROUGH IN IN EVERY MOMENT EN A
205_peter_singer|ILLED THOSE DEWS OR
205_richard_karp|WAT YE I OVER SIMPLIFIED SLIGHTLY WHAT YOU
205_robert_langer|WOULD HE THINK THAT MEANS FOR LONGEVITY
205_sara_seager|SONG US AY HEY HERE'S EXACTLY WHAT'S OUT THERE IT'S MEANT TO KIND OF GUIDE GUIDE OF WHERE WE'RE GOING
206_ben_goertzel|AND THAT WAS THE PROMETHEUS PROJECT
206_david_patterson|AND NOW AND A REASON A
206_dileep_george|AND IF THE SIGNAL
206_françois_chollet|HE HAS FASCINTING TO THINK THAT IF THERE IS SOMETHING TO THAT ABOUT OUR ABOUT THE WAY OUR MIND THINKS BY THE WAY AJUS CAN IM REMEMBERED
206_karl_friston|A MODEL OF
206_manolis_kellis|WHAT ARE THE BASIC PRINCIPLES SURROUNDING THESE FIRST WAVE SHECOND WAVE WHY DO THE EVEN EXIST
206_richard_karp|YOU YOU WILL END UP A SUBTRACTING A CONSTANT FROM SOME ROWSE
206_sergey_levine|WHEREAS THE CISITENS ARE BUILDING NOW DON'T HAVE TO DO THAT THEY CAN TAKE SOME SHORT CUT
207_ben_goertzel|AND THEN THE CHALLENGE WILL HAVE IS
207_françois_chollet|OBVIOUS THING THAT
207_ian_hutchinson|ISOLATES THE PLASMA WELL ENOUGH SO THAT IT SO THAT IT'S ABLE TO KEEP ITSELF BURNING WITH ITS OWN REACTION
207_karl_friston|AWAY FROM BIGDATRA MACHIE LEARNING BECAUSE AGAIN IT'S THE CONSEQUENCES OF MOVING
207_manolis_kellis|THEN UNDERSTANDING ABOUT GROWTH UNDERSTANDING ABOUT THE ARNOTS AND ARC T
207_matt_botvinick|BUT AT THE SAME TIME IT'S SO MYSTERIOUS TO US HOW
207_peter_singer|RULY HE BEAPPLE ATA
207_richard_karp|WERE COLUMNS AND ADDING THE SAME CONSTANT BACK TO OTHER ROWS AND COLUMNS
207_sergey_levine|THUS FASTENING YOU'VE A A COUPLE TIMES ALREADY SO REFRAMED THE ROLL OF ROBOTICS IN THIS WHOLE THING AND FIR FOR SOME REASON
207_steven_pressfield|THAT THIS WAS NOT  TO BE A MULTISIDED STORY I WAS TAKING IT ENTIRELY
208_brian_kernighan|WHATEVER
208_david_eagleman|LIVE WIRED
208_david_patterson|ARM IS AN INSTRUCTIONS LIKE A RISK BASED YE ITS A RISK BASE INSTRUCTOR TSET AS A PROPRIETARY ONE ARM STANDS FOR A
208_dileep_george|RECEIVING ANYTHING FROM DEN
208_grant_sanderson|BE THE ONE TO DECIDE WHAT'S THE INTERESTING THING TO WALK THROUGH HERE UM
208_joscha_bach|THE THE BRAIN THE MIND
208_kate_darling|THE PROBLEM AND AVOID LIABILITY IN ANY WAY POSSIBLE OR LIKE
208_matt_botvinick|SADDENS ME HOW
208_richard_karp|A SO AS NOT TO I
208_robert_langer|WELL SEE
208_sara_seager|NUMBERS OF
208_sergey_levine|ENOUGH ON MY WAY OF THINKING IS COMMON BUT I THOUGHT LIKE
208_steven_pressfield|I IDENTIFY WITH THES E RALIE PEOPLE I WAS GOING TO SEE IT ENTIRELY FROM THEIR SIDE
209_ben_goertzel|THE
209_brian_kernighan|TO MAKE IT WORTH LEARNING A NEW LANGUAGE AT THE SAME TIME NEVER GOING TO HAPP
209_david_eagleman|IWHEN ON THE HUMAN SIDE AND TEMTABIAL TO COMMUNICATE IT ICA
209_david_patterson|ADVANCED RISK
209_dileep_george|INTE THEN WOT IS BLACK
209_françois_chollet|THEIR BULLET POINT LISTS
209_grant_sanderson|AD EVEN THOUGH THERE'S LOTS OF OTHER INTERESTING PATHS THAT ONE COULD TAKE
209_ian_hutchinson|RUSSIAN ACRONIM
209_karl_friston|AS PART OF PLALLING
209_matt_botvinick|THE SPIRIT OF THE TORINGTATINIS LOST IN THESE BENCH MARKS AND I WONDER
209_richard_karp|NOT NOT TO REDUCE ANY OF THE ZERO ELEMENTS LEU LEAVE THEM UNCHANGED AM
209_robert_langer|PEOPLE LIVE BETTER LIVES AND MAY BE SOMEWHAT LONGER LIVES
209_sergey_levine|INTERESTING WAY TO THINK ABOUT I BUTLE MAYASK ABOUT LEARNING
210_david_eagleman|A SU PLAY MECHANISM WAS ABLE TO BEAT
210_david_patterson|A MACHINE A R M IS THE NAME WERE THE COMPANY US SO IT'S A PROPRIETARY RISK ARCHITECTURE
210_dileep_george|FOR OF THOSE NEW LONS  A SO
210_ian_hutchinson|FROM WHICH THE WORD TOCAMAC IS BUILT JUST MEANS TO ROYDAL MAGNETIC CHAMBER SO IT'S A TUROYDAL CHAMBER
210_jitendra_malik|AN DA
210_joscha_bach|BEYOND THE IDENTITY THAT I CONSTRUCT IF I WAS THE DALLA LAMA
210_peter_singer|A WELL OR TWO
210_richard_karp|BATSAM
211_brian_kernighan|WHAT LEME JUSTERT OF COMMENTON WI SID FOR WHEN I WAS BROUGHT UP SER JAISKARPOSINAS A
211_grant_sanderson|WHERE DO YOU DO WHAT DO YOU START WHAT ARE MY HYPOTHESES WHAT SHOULD I BE ASKING I
211_ian_hutchinson|TORISIS IS A
211_jitendra_malik|HE LEARNING MECHANISMS WE HAVE TO DAY
211_kate_darling|LIKE CAPITAL PUNISHMENT SHOULD YHOULD TAKE A PERSON'S LIFE OR NOT TO PUNISH THEM FOR A CERTAIN CRIME
211_richard_karp|EACH INDIVIDUAL STEPPD
211_sara_seager|THOSE TRILIONS AND TRILIONS OF STARS EVERYWHERE IT'S WHAT ARE AVAILABLE TO LIKE A SPECIFIC SEARCH
211_sergey_levine|THE PITIMY OF THE BOTICS PRO BE SOLVED PURELY THROUGH LEARNING PERHAPS AND TO UNLEARNING
212_ben_goertzel|IN THE LATE NADIS AND EARLY AUTSOMENT HE HE HAD A BOOK
212_brian_kernighan|THE PROBABLY LIKE THE UGLIEST LANGUAGE
212_david_eagleman|INTRICACIES OF THE COMMUNICATION OF THE BRAIN THAT IT'S HARD TO
212_françois_chollet|IT'S THE SAME IT'S A UNOS NIS THE TREE
212_jitendra_malik|CAN DO THAT KIND OF LONG TERM ACCUMULATION OF KNOWLEDGE
212_kate_darling|SORT OF YOU CAN USE THAT
212_richard_karp|MODIFIES US SER SEVERAL ROWS IN COLUMNS BY THE SAME AMOUNT BUT OVER ALL DECREASES THE COST
212_robert_langer|WHAT WHAT PEOPLE HAVE CAPITALIZED ON IS THAT THERE'S A MECHANISM
212_steven_pressfield|AT LEAST THREE RELIGIONS HAND PROBABLY MORE AND
213_brian_kernighan|TRANSLATORS AND THINGS LIKE THAT I'M NOT A REAL EXPERT AND IT'S HARD TO KEEP UP EVEN THERE WITH THE NEW THINGS THAT COME ALONG WITH IT EM
213_david_eagleman|IND THE COMMON LANGUAGE WELL
213_karl_friston|SAI THAT A GOLDFISH
213_russ_tedrake|RIGHT SO
213_sheldon_solomon|THEN HE SAYS
213_steven_pressfield|ROM THE JEWISH POINT OF VIEW ITS WEAR
214_brian_kernighan|QUESTION
214_jitendra_malik|YOU THINK YOLL NOWUSK AN DO THE SAME
214_manolis_kellis|WHY ARE THE COMORBIDITIES AND THESE RISK FACTORS
214_matt_botvinick|COGNITION SO
214_sara_seager|IT ALSO HAS STARS IT HAS ABOUT THIRTY THOUSAND REDDWARF STARS
214_sheldon_solomon|O K
214_steven_pressfield|TO META THE THE SIXTH DAY WAR WAS ABOUT AS I SAID A RETURN FROM EXILE FROM DIASPERA AFTER TWO THOUSAND YEARS NOW OBVIOUSLY
215_david_eagleman|DON'T ACTUALLY REQUIRE THE PERFECT COMMON LANGUAGE SO FOR EXAMPLE
215_dileep_george|VHEN VENIDISENT ELUCIDY EDGE
215_françois_chollet|AND THEN IT GIVES YOU SENTENCES
215_karl_friston|NT SELF AWARE
215_matt_botvinick|AN EARLY DEBATE IN
215_peter_singer|WOULD HAVE BEEN DIFFERENT FROM THE MAJORITY AM IS IT A WORTH WHILTHING TO CONTEMPLATE
215_russ_tedrake|DID YOU DECIDE TO SEND SOME COMMANDS TO YOUR MOTOR OR DID YOU JUST LEAVE THE MOTORS OFF AND LET THEM DO THEIR WORK OR
215_sara_seager|O WE JUST TAKE A NUMBER
216_brian_kernighan|GAZILIAN MEGOBITES OF SOMETHING AND YOU HAVE NO IDEA WHAT IT WAS
216_dileep_george|AH IT IS CLEARLY NOT IN THE INPORT IT IS COMING FROM THE CONTEXT
216_grant_sanderson|I NO HOW OFTEN YOU DO IT BUT THERE IS ALMOST A TANGENTA LIKE PAUSE WHERE YOU
216_joscha_bach|LIT LIVES AND DIES
216_karl_friston|THEY WOILD PROBABLY ARGUE ABOUT THEIR FAVORITE CAT
216_peter_singer|IT WOULD BE INTERESTING IF WE COULD FIND A WAY OF REALLY FINDING THESE ANSWERS AND
216_robert_langer|LOWER THE BAR ARE NOT
216_sara_seager|STARS THAT A GIVEN SURVEY CANT ACCESS
217_joscha_bach|IF IF THE MIND IS NOT RELLY REAL AT IS NOT HTHAT THE THE BIRTH AND DEATH IS NOT A
217_kate_darling|OLL LIKE WHEN WE'RE THINKING ABOUT THESE TROLLY PROBLEMS AND AUTONOMOUS VEHICLES AND HOW TO PROGRAM ETHICS INTO MACHINES AND HOW TO YOU KNO MAKE
217_manolis_kellis|NOT EVEN AWARE THAT THEY'RE SPREADING
217_peter_singer|AND THEY OBVIOUSLY
217_robert_langer|YOU ARE JUST TAKING
217_sara_seager|THE SWITHE NUMBER OF STARCES
217_sergey_levine|EXPERTISE HUMAN ACRITIES
217_sheldon_solomon|SO MANY APPLES
217_steven_pressfield|RIBAL IDENTITY
218_ben_goertzel|ALMOST MAIN STREAMING OR ON TEVI L THE TIME IMING THESE
218_brian_kernighan|OU HAVE NO RECOURSE
218_david_eagleman|AS AS RECENTLY AS ABOUT TWENTY FIVE YEARS AGO A LOT OF PEOPLE THOUGHT THIS WAS NEVER GOING TO WORK
218_françois_chollet|'S NOT SOMANTICALLY SEARCHABLE
218_karl_friston|COMPLEX PLANNING YA
218_russ_tedrake|LIKE IF YOU LOOK A BILOGICAL SYSTEMS
218_sara_seager|THEN I WANTED TO KNOW WHAT KIND OF STARS ARE
219_brian_kernighan|ABSOTLIN NO WAY YOU COULD FORGET WHICH IN THESE THOUSAND DIFFERENT PACKAGES AND I THINK IT'S WORSE
219_david_patterson|AND THE SUPHON AND THE NO THINGS IT ISN'T
219_dileep_george|THEY HAPPENED LATER
219_grant_sanderson|TO A SURFACE
219_ian_hutchinson|THE LONG WAY ROUND
219_jitendra_malik|I THINK THAT HUMAN LEARNING IS FAR RICHER THAN THAT
219_joscha_bach|A SILLY
219_karl_friston|NOT TAKE OUT FURTHERGRAFER YOUR ABSOLUTELYURIRT AGAIN THE LINE IS UNCLEAR BUT IT SEEMS LIKE
219_matt_botvinick|BECAUSE OF COURSE YOU KNOW THE RULE IS AD E D BUT THAT'S NOT ALWAYS WHAT YOU DO SO YOU HAVE T HAVE A LIST OF EXCEPTIONS AND IM
219_richard_karp|IIN INTO SOMETHING BEAUTIFUL AND ORDERLY
219_robert_langer|BUT YOU WANT TO GIVE IT SOME CANCER
219_sara_seager|QUIET CALLED IT
220_ben_goertzel|THESE ARE ALL AROUND
220_brian_kernighan|DISTRIBUTION OF HOW THEY ARE USED THER M
220_david_eagleman|AND THE BRAIN CAN FIGURE OUT WHAT TO DO WITH THE DAY THAT COMES IN AND AND PARTLYE REASON THAT I
220_david_patterson|IT'S BELIEVE THAT THERE SAY ENERGY DISADVANTAGE OF USING
220_grant_sanderson|WITHOUT INTERSECTING ITSELF
220_ian_hutchinson|DOUGHNOC ROUND THE TOUROIS
220_matt_botvinick|IF YOU LOOK AT ACTUALLY LOOK AT
220_richard_karp|IN SOMETHING ABOUT THE ORDERLY SYSTEMATIC
220_russ_tedrake|DO YOU THINK IT'S A DYNAMIC SYSTEM
220_sergey_levine|KIND OF FOR THE T
220_sheldon_solomon|THOSE BECOME YOUR APPLES THAT'S YOUR PROPERTY
220_steven_pressfield|IN OUR RELIGIOUS
221_brian_kernighan|WELL TWO THOUSAND LANGUAGES THAT ARE STILL IN USE THAT NOBODY USES
221_dileep_george|FOLKS YI MEAN THAT FOR THAT'S CRAZY THAT THERE'S ALL THESE FEEBACK CONNECTIONS AT ME WE OFTEN THINK ABOUT
221_grant_sanderson|OR I'LL LEAVE IT TO YOU TAH
221_ian_hutchinson|AM SO YOU GOT TO IMAGINE THAT THERE IS THE STOGHNUT SHAPE WITH AN EMBEDDED MAGNETIC FIELD JUST GOING ROUND AND ROUND THE LONG WAY
221_joscha_bach|IT SEEMS THAT THE PHYSICAL BEING A PHYSICAL OBJECT IN THIS WORLD
221_manolis_kellis|AND THEY'RE LIKE WIUD YOU PUBLISHED I NATURE SO MANY NATURE BAPERS WRONG AND MY ANSWER IS
221_matt_botvinick|CORPORA LIKE LANGUAGE CORPORA
221_peter_singer|AM
221_richard_karp|NATURE OF AH
221_sheldon_solomon|IF SOMEBODY ELSE WANTS TO PUT A FENCE AROUND NEBRASKA
222_david_eagleman|AND THE BRAIN FIGURES OUT WHAT TO DO WITH THE DATA AND I DON'T BELIEVE THAT MOTHER NATURE HAS TO REINVENT THE
222_david_patterson|THE OTHER ASPECT OF THIS IS I FULOK AT APPLE QUALCOM SAMSONG WALWAY ALL USE THE
222_dileep_george|ITHANK
222_françois_chollet|OUR SPARSE DISPERT THOUGHTS
222_ian_hutchinson|THE THTHE BIG ADVANTAGE OF THAT IS THAT
222_jitendra_malik|I A CHILD
222_kate_darling|IF GIVEN THI THINK YOU WOULD HAVE TO ASK THEM A SERIES OF DIFFERENT QUESTIONS IN ORDER TO GET UP WHAT THEIR CONSENSUS IS
222_manolis_kellis|NO NO NO SO MANY PANATURE PAPERS ARE SCRUTINIZED
222_matt_botvinick|IT'S IT TURNS OUT TO BE VERY RICH BECAUSE YES THERE THERE ARE THERE'S A INI
222_robert_langer|OR BY ENGINEERING
222_sergey_levine|SO IN A SENSE I WOULD SAY YES THAT IT HAS A PLACE AND IN MANY WAYS THAT PLACE IS OR INO
223_david_patterson|THE RIGHT TO BUILD THEIR OWN
223_françois_chollet|A POETICALLY REPRESENT
223_grant_sanderson|MY HOPE WOULD BE AS THE
223_karl_friston|SO MATHEMATICALLY DESCRIBING THAT
223_kate_darling|AGREE BUT THAT THAT HAS TO DO MORE WITH THE ARTIFICIAL NATURE OF AN EITHER SHOWING SOME ACUTE ICONS ON A SCREEN
223_matt_botvinick|WHICH VERBS SHOULD BE EXCEPTIONAL AND THEN THERE ARE SOME EXCEPTIONS TO THE EXCEPTIONS AND THERE WAS A WORD THAT WAS A
223_peter_singer|CAN ANSWER YOUR LARGER QUESTION OF HOW MANY PEOPLE WOULD HAVE BEEN CAPABLE OF DOING THAT
223_robert_langer|DO YOU SEE THAT THERE IS A
223_russ_tedrake|IT'S MY FIFTH METACARPEL
223_sara_seager|THAD BLOCKS THE LIGHT REMAIN FOR A BLACK BLOB THAT BLOCKS LIGHT AND THEN TRYING TO SAY SOMETHING ABOUT THE SIZE OF THE PLANET
224_brian_kernighan|SO LET'S GO TO SOMETHING THAT WWHEN I FOUND OUT
224_david_patterson|MOST OF THE OTHER PEOPLE WHO BUILD LIKE HANDRIGHT PHONES JUST GET ONE OF THE DESIGNS FROM
224_grant_sanderson|I LEAVE IT TO YOU TO THINK ABOUT WHY YOU WOULD EXPECT THAT TO BE TRUE AND THEN TO WANT TO KNOW WHAT
224_kate_darling|THAT'S THAT'S ALMOST
224_matt_botvinick|THE WAY THAT DEEP LEARNING WAS DEPLOYED INCOGNITIVE PSYCHOLOGY WAS
224_robert_langer|HER FACESHIFTS
224_sara_seager|AH FROM
224_steven_pressfield|AS E POSTO MAY BE FUL LOOK AT THE U S
225_ben_goertzel|TO US A CERTAIN POINT
225_brian_kernighan|MAXIMISE OR MINIMISE
